gain	177	1	-104.33
gain	1	178	-119.81
gain	178	1	-117.82
gain	1	179	-114.44
gain	179	1	-108.70
gain	1	180	-108.97
gain	180	1	-104.87
gain	1	181	-109.41
gain	181	1	-107.98
gain	1	182	-115.88
gain	182	1	-109.40
gain	1	183	-104.37
gain	183	1	-98.92
gain	1	184	-108.35
gain	184	1	-107.13
gain	1	185	-107.31
gain	185	1	-101.58
gain	1	186	-110.20
gain	186	1	-101.96
gain	1	187	-107.75
gain	187	1	-99.83
gain	1	188	-114.87
gain	188	1	-110.55
gain	1	189	-113.29
gain	189	1	-107.38
gain	1	190	-116.51
gain	190	1	-114.49
gain	1	191	-109.20
gain	191	1	-105.35
gain	1	192	-114.18
gain	192	1	-111.19
gain	1	193	-115.89
gain	193	1	-110.12
gain	1	194	-116.29
gain	194	1	-112.26
gain	1	195	-117.68
gain	195	1	-117.30
gain	1	196	-109.55
gain	196	1	-106.42
gain	1	197	-110.08
gain	197	1	-107.18
gain	1	198	-113.54
gain	198	1	-114.03
gain	1	199	-118.68
gain	199	1	-114.36
gain	1	200	-115.04
gain	200	1	-112.79
gain	1	201	-113.93
gain	201	1	-107.00
gain	1	202	-116.11
gain	202	1	-111.26
gain	1	203	-110.53
gain	203	1	-107.57
gain	1	204	-116.15
gain	204	1	-110.61
gain	1	205	-117.63
gain	205	1	-114.29
gain	1	206	-111.75
gain	206	1	-108.74
gain	1	207	-118.99
gain	207	1	-116.10
gain	1	208	-118.68
gain	208	1	-111.59
gain	1	209	-115.08
gain	209	1	-112.84
gain	1	210	-113.04
gain	210	1	-106.51
gain	1	211	-113.93
gain	211	1	-107.66
gain	1	212	-117.97
gain	212	1	-116.75
gain	1	213	-112.39
gain	213	1	-108.24
gain	1	214	-109.74
gain	214	1	-107.98
gain	1	215	-114.26
gain	215	1	-105.22
gain	1	216	-120.26
gain	216	1	-115.36
gain	1	217	-115.33
gain	217	1	-106.81
gain	1	218	-115.17
gain	218	1	-111.39
gain	1	219	-116.06
gain	219	1	-116.14
gain	1	220	-120.83
gain	220	1	-118.62
gain	1	221	-115.56
gain	221	1	-111.59
gain	1	222	-119.58
gain	222	1	-113.40
gain	1	223	-116.07
gain	223	1	-111.92
gain	1	224	-119.96
gain	224	1	-117.34
gain	2	3	-59.62
gain	3	2	-55.57
gain	2	4	-73.33
gain	4	2	-74.60
gain	2	5	-80.91
gain	5	2	-80.15
gain	2	6	-87.16
gain	6	2	-88.41
gain	2	7	-93.47
gain	7	2	-91.82
gain	2	8	-101.16
